,id,value,first_seen,last_seen,relationship_count,detections_count
0,23e9cbcb-383b-388c-9cec-8f09d9012360,scheff.com,2020-12-16,2020-12-19,0,0
1,576a18bf-30a4-3cfe-90e1-bd847b497261,nikniek.nl,2020-12-16,2020-12-20,0,0
2,7a79aa41-0e49-36da-a3d9-da887890c672,support.dogpack.media,2020-12-16,2020-12-20,0,0
3,1a491e3f-9086-3440-b252-6a21fbf4967f,cgameres.game.yy.com,2020-12-16,2020-12-20,0,0
4,b5232552-e4f0-35a4-b0be-fdfea97d7433,otonet.nl,2020-12-16,2021-01-13,0,0
5,fd76f1e5-cf76-374f-a70d-058c877530ee,dekovizyon.com,2020-12-16,2020-12-20,0,0
6,bd203fe9-0447-32eb-9a76-9ba4a0bdda18,oakleyandfriends.co.uk,2020-12-16,2020-12-20,0,0
7,be2ef7cd-1bf9-3981-babb-446ccfc6bd85,wozata.000webhostapp.com,2020-12-16,2020-12-20,0,0
8,168c654e-107f-3026-8e57-27bb31556609,www.scheff.com,2020-12-16,2020-12-19,0,0
9,93899e52-0b1e-3499-8982-db6cbbad3f85,www.irenicinternational.in,2020-12-16,2020-12-31,0,0
10,c0f69c00-8f28-397e-81ff-0b80c6ceaa67,d1.udashi.com,2020-12-16,2020-12-19,0,0
11,9d3a0421-dbfc-3708-8d7a-2da15aaba038,nelitrianggraeni.000webhostapp.com,2020-12-16,2020-12-19,0,0
12,972895b8-d183-3da3-9b69-dd7cc8a972b7,degepro.com,2020-12-16,2021-03-02,0,0
13,68eaef29-2df1-38e3-90f4-111b58020b1d,www.traveltoharamain.com,2020-12-16,2020-12-17,0,0
14,d63b04e9-2a3a-336a-88ae-cad92658b814,heavymaq.cl,2020-12-16,2021-02-28,0,0
15,c18cc958-55f4-3cb9-96f8-dbc609dc2524,soralapps.com,2020-12-16,2020-12-17,0,0
16,45d0d2f5-37ec-3e49-aa8a-469faf076934,www.haekelheldin.com,2020-12-16,2020-12-17,0,0
17,efdef540-633a-3fc8-8a98-aebff4fac8f8,vbcargo.hu,2020-12-16,2020-12-17,0,0
18,276288e4-bc3f-31bd-ba5c-d0dc7c1db86d,somosleyendas.cl,2020-12-16,2020-12-17,0,0
19,d6614d2e-68cb-397c-98e7-6e1a88a9d450,nyeh2o.com.au,2020-12-16,2020-12-17,0,0
20,800cae44-735e-3350-ad2c-4958fde1abf3,snyderlawns.com,2020-12-16,2020-12-17,0,0
21,8c01f0e3-4c4f-3644-9ba2-d3943e17b081,bumdesnesia.com,2020-12-16,2020-12-17,0,0
22,4f585a59-4fc3-3992-85a4-47d3de2c1755,projectwebit.com,2020-12-16,2020-12-17,0,0
23,509e0198-7531-37ef-a31a-88319ccd462e,chocovana.co.uk,2020-12-16,2020-12-17,0,0
24,b2fb5953-010b-3c14-b9fa-aa85a8ef9a80,vccerramientos.com.ar,2021-01-13,2021-02-11,0,0
25,82860124-dbea-3285-b6fe-404c8c885457,spent.com.pl,2020-12-16,2020-12-17,0,0
26,123c3864-9a90-3b96-9d94-b91f744d3ddd,qhn.vn,2021-02-11,2021-02-19,0,0
